# E_raw(eV)  PDOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-2.111400000000000077e+01 0.000000000000000000e+00 -2.023588159000000175e+01 -2.458844230423112620e+01 -2.483947869820406140e+01 -1.570622594221459600e+01
-2.110099999999999909e+01 0.000000000000000000e+00 -2.022288159000000007e+01 -2.457544230423112452e+01 -2.482647869820405973e+01 -1.569322594221459433e+01
-2.108899999999999864e+01 0.000000000000000000e+00 -2.021088158999999962e+01 -2.456344230423112407e+01 -2.481447869820405927e+01 -1.568122594221459387e+01
-2.107600000000000051e+01 0.000000000000000000e+00 -2.019788159000000149e+01 -2.455044230423112595e+01 -2.480147869820406115e+01 -1.566822594221459575e+01
-2.106400000000000006e+01 0.000000000000000000e+00 -2.018588159000000104e+01 -2.453844230423112549e+01 -2.478947869820406069e+01 -1.565622594221459529e+01
-2.105099999999999838e+01 0.000000000000000000e+00 -2.017288158999999936e+01 -2.452544230423112381e+01 -2.477647869820405901e+01 -1.564322594221459362e+01
-2.103900000000000148e+01 0.000000000000000000e+00 -2.016088159000000246e+01 -2.451344230423112691e+01 -2.476447869820406211e+01 -1.563122594221459671e+01
-2.102599999999999980e+01 0.000000000000000000e+00 -2.014788159000000078e+01 -2.450044230423112523e+01 -2.475147869820406044e+01 -1.561822594221459504e+01
-2.101300000000000168e+01 0.000000000000000000e+00 -2.013488159000000266e+01 -2.448744230423112711e+01 -2.473847869820406231e+01 -1.560522594221459691e+01
-2.100100000000000122e+01 0.000000000000000000e+00 -2.012288159000000221e+01 -2.447544230423112666e+01 -2.472647869820406186e+01 -1.559322594221459646e+01
-2.098799999999999955e+01 0.000000000000000000e+00 -2.010988159000000053e+01 -2.446244230423112498e+01 -2.471347869820406018e+01 -1.558022594221459478e+01
-2.097599999999999909e+01 0.000000000000000000e+00 -2.009788159000000007e+01 -2.445044230423112452e+01 -2.470147869820405973e+01 -1.556822594221459433e+01
-2.096300000000000097e+01 0.000000000000000000e+00 -2.008488159000000195e+01 -2.443744230423112640e+01 -2.468847869820406160e+01 -1.555522594221459620e+01
-2.095100000000000051e+01 0.000000000000000000e+00 -2.007288159000000149e+01 -2.442544230423112595e+01 -2.467647869820406115e+01 -1.554322594221459575e+01
-2.093799999999999883e+01 0.000000000000000000e+00 -2.005988158999999982e+01 -2.441244230423112427e+01 -2.466347869820405947e+01 -1.553022594221459407e+01
-2.092500000000000071e+01 0.000000000000000000e+00 -2.004688159000000169e+01 -2.439944230423112614e+01 -2.465047869820406135e+01 -1.551722594221459595e+01
-2.091300000000000026e+01 0.000000000000000000e+00 -2.003488159000000124e+01 -2.438744230423112569e+01 -2.463847869820406089e+01 -1.550522594221459549e+01
-2.089999999999999858e+01 0.000000000000000000e+00 -2.002188158999999956e+01 -2.437444230423112401e+01 -2.462547869820405921e+01 -1.549222594221459381e+01
-2.088800000000000168e+01 0.000000000000000000e+00 -2.000988159000000266e+01 -2.436244230423112711e+01 -2.461347869820406231e+01 -1.548022594221459691e+01
-2.087500000000000000e+01 0.000000000000000000e+00 -1.999688159000000098e+01 -2.434944230423112543e+01 -2.460047869820406063e+01 -1.546722594221459524e+01
-2.086299999999999955e+01 0.000000000000000000e+00 -1.998488159000000053e+01 -2.433744230423112498e+01 -2.458847869820406018e+01 -1.545522594221459478e+01
-2.085000000000000142e+01 0.000000000000000000e+00 -1.997188159000000240e+01 -2.432444230423112685e+01 -2.457547869820406206e+01 -1.544222594221459666e+01
-2.083699999999999974e+01 0.000000000000000000e+00 -1.995888159000000073e+01 -2.431144230423112518e+01 -2.456247869820406038e+01 -1.542922594221459498e+01
-2.082499999999999929e+01 0.000000000000000000e+00 -1.994688159000000027e+01 -2.429944230423112472e+01 -2.455047869820405992e+01 -1.541722594221459453e+01
-2.081200000000000117e+01 0.000000000000000000e+00 -1.993388159000000215e+01 -2.428644230423112660e+01 -2.453747869820406180e+01 -1.540422594221459640e+01
-2.080000000000000071e+01 0.000000000000000000e+00 -1.992188159000000169e+01 -2.427444230423112614e+01 -2.452547869820406135e+01 -1.539222594221459595e+01
-2.078699999999999903e+01 0.000000000000000000e+00 -1.990888159000000002e+01 -2.426144230423112447e+01 -2.451247869820405967e+01 -1.537922594221459427e+01
-2.077499999999999858e+01 0.000000000000000000e+00 -1.989688158999999956e+01 -2.424944230423112401e+01 -2.450047869820405921e+01 -1.536722594221459381e+01
-2.076200000000000045e+01 0.000000000000000000e+00 -1.988388159000000144e+01 -2.423644230423112589e+01 -2.448747869820406109e+01 -1.535422594221459569e+01
-2.074899999999999878e+01 0.000000000000000000e+00 -1.987088158999999976e+01 -2.422344230423112421e+01 -2.447447869820405941e+01 -1.534122594221459401e+01
-2.073699999999999832e+01 0.000000000000000000e+00 -1.985888158999999931e+01 -2.421144230423112376e+01 -2.446247869820405896e+01 -1.532922594221459356e+01
-2.072400000000000020e+01 0.000000000000000000e+00 -1.984588159000000118e+01 -2.419844230423112563e+01 -2.444947869820406083e+01 -1.531622594221459543e+01
-2.071199999999999974e+01 0.000000000000000000e+00 -1.983388159000000073e+01 -2.418644230423112518e+01 -2.443747869820406038e+01 -1.530422594221459498e+01
-2.069900000000000162e+01 0.000000000000000000e+00 -1.982088159000000260e+01 -2.417344230423112705e+01 -2.442447869820406225e+01 -1.529122594221459686e+01
-2.068700000000000117e+01 0.000000000000000000e+00 -1.980888159000000215e+01 -2.416144230423112660e+01 -2.441247869820406180e+01 -1.527922594221459640e+01
-2.067399999999999949e+01 0.000000000000000000e+00 -1.979588159000000047e+01 -2.414844230423112492e+01 -2.439947869820406012e+01 -1.526622594221459472e+01
-2.066199999999999903e+01 0.000000000000000000e+00 -1.978388159000000002e+01 -2.413644230423112447e+01 -2.438747869820405967e+01 -1.525422594221459427e+01
-2.064900000000000091e+01 0.000000000000000000e+00 -1.977088159000000189e+01 -2.412344230423112634e+01 -2.437447869820406154e+01 -1.524122594221459615e+01
-2.063599999999999923e+01 0.000000000000000000e+00 -1.975788159000000022e+01 -2.411044230423112467e+01 -2.436147869820405987e+01 -1.522822594221459447e+01
-2.062399999999999878e+01 0.000000000000000000e+00 -1.974588158999999976e+01 -2.409844230423112421e+01 -2.434947869820405941e+01 -1.521622594221459401e+01
-2.061100000000000065e+01 0.000000000000000000e+00 -1.973288159000000164e+01 -2.408544230423112609e+01 -2.433647869820406129e+01 -1.520322594221459589e+01
-2.059900000000000020e+01 0.000000000000000000e+00 -1.972088159000000118e+01 -2.407344230423112563e+01 -2.432447869820406083e+01 -1.519122594221459543e+01
-2.058599999999999852e+01 0.000000000000000000e+00 -1.970788158999999951e+01 -2.406044230423112396e+01 -2.431147869820405916e+01 -1.517822594221459376e+01
-2.057400000000000162e+01 0.000000000000000000e+00 -1.969588159000000260e+01 -2.404844230423112705e+01 -2.429947869820406225e+01 -1.516622594221459686e+01
-2.056099999999999994e+01 0.000000000000000000e+00 -1.968288159000000093e+01 -2.403544230423112538e+01 -2.428647869820406058e+01 -1.515322594221459518e+01
-2.054799999999999827e+01 0.000000000000000000e+00 -1.966988158999999925e+01 -2.402244230423112370e+01 -2.427347869820405890e+01 -1.514022594221459350e+01
-2.053600000000000136e+01 0.000000000000000000e+00 -1.965788159000000235e+01 -2.401044230423112680e+01 -2.426147869820406200e+01 -1.512822594221459660e+01
-2.052299999999999969e+01 0.000000000000000000e+00 -1.964488159000000067e+01 -2.399744230423112512e+01 -2.424847869820406032e+01 -1.511522594221459492e+01
-2.051099999999999923e+01 0.000000000000000000e+00 -1.963288159000000022e+01 -2.398544230423112467e+01 -2.423647869820405987e+01 -1.510322594221459447e+01
-2.049800000000000111e+01 0.000000000000000000e+00 -1.961988159000000209e+01 -2.397244230423112654e+01 -2.422347869820406174e+01 -1.509022594221459634e+01
-2.048600000000000065e+01 0.000000000000000000e+00 -1.960788159000000164e+01 -2.396044230423112609e+01 -2.421147869820406129e+01 -1.507822594221459589e+01
-2.047299999999999898e+01 0.000000000000000000e+00 -1.959488158999999996e+01 -2.394744230423112441e+01 -2.419847869820405961e+01 -1.506522594221459421e+01
-2.046000000000000085e+01 0.000000000000000000e+00 -1.958188159000000184e+01 -2.393444230423112629e+01 -2.418547869820406149e+01 -1.505222594221459609e+01
-2.044800000000000040e+01 0.000000000000000000e+00 -1.956988159000000138e+01 -2.392244230423112583e+01 -2.417347869820406103e+01 -1.504022594221459563e+01
-2.043499999999999872e+01 0.000000000000000000e+00 -1.955688158999999970e+01 -2.390944230423112415e+01 -2.416047869820405936e+01 -1.502722594221459396e+01
-2.042299999999999827e+01 0.000000000000000000e+00 -1.954488158999999925e+01 -2.389744230423112370e+01 -2.414847869820405890e+01 -1.501522594221459350e+01
-2.041000000000000014e+01 0.000000000000000000e+00 -1.953188159000000113e+01 -2.388444230423112558e+01 -2.413547869820406078e+01 -1.500222594221459538e+01
-2.039799999999999969e+01 0.000000000000000000e+00 -1.951988159000000067e+01 -2.387244230423112512e+01 -2.412347869820406032e+01 -1.499022594221459492e+01
-2.038500000000000156e+01 0.000000000000000000e+00 -1.950688159000000255e+01 -2.385944230423112700e+01 -2.411047869820406220e+01 -1.497722594221459680e+01
-2.037199999999999989e+01 0.000000000000000000e+00 -1.949388159000000087e+01 -2.384644230423112532e+01 -2.409747869820406052e+01 -1.496422594221459512e+01
-2.035999999999999943e+01 0.000000000000000000e+00 -1.948188159000000041e+01 -2.383444230423112487e+01 -2.408547869820406007e+01 -1.495222594221459467e+01
-2.034700000000000131e+01 0.000000000000000000e+00 -1.946888159000000229e+01 -2.382144230423112674e+01 -2.407247869820406194e+01 -1.493922594221459654e+01
-2.033500000000000085e+01 0.000000000000000000e+00 -1.945688159000000184e+01 -2.380944230423112629e+01 -2.406047869820406149e+01 -1.492722594221459609e+01
-2.032199999999999918e+01 0.000000000000000000e+00 -1.944388159000000016e+01 -2.379644230423112461e+01 -2.404747869820405981e+01 -1.491422594221459441e+01
-2.030999999999999872e+01 0.000000000000000000e+00 -1.943188158999999970e+01 -2.378444230423112415e+01 -2.403547869820405936e+01 -1.490222594221459396e+01
-2.029700000000000060e+01 0.000000000000000000e+00 -1.941888159000000158e+01 -2.377144230423112603e+01 -2.402247869820406123e+01 -1.488922594221459583e+01
-2.028399999999999892e+01 0.000000000000000000e+00 -1.940588158999999990e+01 -2.375844230423112435e+01 -2.400947869820405955e+01 -1.487622594221459416e+01
-2.027199999999999847e+01 0.000000000000000000e+00 -1.939388158999999945e+01 -2.374644230423112390e+01 -2.399747869820405910e+01 -1.486422594221459370e+01
-2.025900000000000034e+01 0.000000000000000000e+00 -1.938088159000000132e+01 -2.373344230423112577e+01 -2.398447869820406098e+01 -1.485122594221459558e+01
-2.024699999999999989e+01 0.000000000000000000e+00 -1.936888159000000087e+01 -2.372144230423112532e+01 -2.397247869820406052e+01 -1.483922594221459512e+01
-2.023400000000000176e+01 0.000000000000000000e+00 -1.935588159000000275e+01 -2.370844230423112720e+01 -2.395947869820406240e+01 -1.482622594221459700e+01
-2.022200000000000131e+01 0.000000000000000000e+00 -1.934388159000000229e+01 -2.369644230423112674e+01 -2.394747869820406194e+01 -1.481422594221459654e+01
-2.020899999999999963e+01 0.000000000000000000e+00 -1.933088159000000061e+01 -2.368344230423112506e+01 -2.393447869820406027e+01 -1.480122594221459487e+01
-2.019600000000000151e+01 0.000000000000000000e+00 -1.931788159000000249e+01 -2.367044230423112694e+01 -2.392147869820406214e+01 -1.478822594221459674e+01
-2.018400000000000105e+01 0.000000000000000000e+00 -1.930588159000000203e+01 -2.365844230423112649e+01 -2.390947869820406169e+01 -1.477622594221459629e+01
-2.017099999999999937e+01 0.000000000000000000e+00 -1.929288159000000036e+01 -2.364544230423112481e+01 -2.389647869820406001e+01 -1.476322594221459461e+01
-2.015899999999999892e+01 0.000000000000000000e+00 -1.928088158999999990e+01 -2.363344230423112435e+01 -2.388447869820405955e+01 -1.475122594221459416e+01
-2.014600000000000080e+01 0.000000000000000000e+00 -1.926788159000000178e+01 -2.362044230423112623e+01 -2.387147869820406143e+01 -1.473822594221459603e+01
-2.013400000000000034e+01 0.000000000000000000e+00 -1.925588159000000132e+01 -2.360844230423112577e+01 -2.385947869820406098e+01 -1.472622594221459558e+01
-2.012099999999999866e+01 0.000000000000000000e+00 -1.924288158999999965e+01 -2.359544230423112410e+01 -2.384647869820405930e+01 -1.471322594221459390e+01
-2.010800000000000054e+01 0.000000000000000000e+00 -1.922988159000000152e+01 -2.358244230423112597e+01 -2.383347869820406117e+01 -1.470022594221459578e+01
-2.009600000000000009e+01 0.000000000000000000e+00 -1.921788159000000107e+01 -2.357044230423112552e+01 -2.382147869820406072e+01 -1.468822594221459532e+01
-2.008299999999999841e+01 0.000000000000000000e+00 -1.920488158999999939e+01 -2.355744230423112384e+01 -2.380847869820405904e+01 -1.467522594221459364e+01
-2.007100000000000151e+01 0.000000000000000000e+00 -1.919288159000000249e+01 -2.354544230423112694e+01 -2.379647869820406214e+01 -1.466322594221459674e+01
-2.005799999999999983e+01 0.000000000000000000e+00 -1.917988159000000081e+01 -2.353244230423112526e+01 -2.378347869820406046e+01 -1.465022594221459507e+01
-2.004599999999999937e+01 0.000000000000000000e+00 -1.916788159000000036e+01 -2.352044230423112481e+01 -2.377147869820406001e+01 -1.463822594221459461e+01
-2.003300000000000125e+01 0.000000000000000000e+00 -1.915488159000000223e+01 -2.350744230423112668e+01 -2.375847869820406189e+01 -1.462522594221459649e+01
-2.002100000000000080e+01 0.000000000000000000e+00 -1.914288159000000178e+01 -2.349544230423112623e+01 -2.374647869820406143e+01 -1.461322594221459603e+01
-2.000799999999999912e+01 0.000000000000000000e+00 -1.912988159000000010e+01 -2.348244230423112455e+01 -2.373347869820405975e+01 -1.460022594221459435e+01
-1.999500000000000099e+01 0.000000000000000000e+00 -1.911688159000000198e+01 -2.346944230423112643e+01 -2.372047869820406163e+01 -1.458722594221459623e+01
-1.998300000000000054e+01 0.000000000000000000e+00 -1.910488159000000152e+01 -2.345744230423112597e+01 -2.370847869820406117e+01 -1.457522594221459578e+01
-1.996999999999999886e+01 0.000000000000000000e+00 -1.909188158999999985e+01 -2.344444230423112430e+01 -2.369547869820405950e+01 -1.456222594221459410e+01
-1.995799999999999841e+01 0.000000000000000000e+00 -1.907988158999999939e+01 -2.343244230423112384e+01 -2.368347869820405904e+01 -1.455022594221459364e+01
-1.994500000000000028e+01 0.000000000000000000e+00 -1.906688159000000127e+01 -2.341944230423112572e+01 -2.367047869820406092e+01 -1.453722594221459552e+01
-1.993299999999999983e+01 0.000000000000000000e+00 -1.905488159000000081e+01 -2.340744230423112526e+01 -2.365847869820406046e+01 -1.452522594221459507e+01
-1.992000000000000171e+01 0.000000000000000000e+00 -1.904188159000000269e+01 -2.339444230423112714e+01 -2.364547869820406234e+01 -1.451222594221459694e+01
-1.990700000000000003e+01 0.000000000000000000e+00 -1.902888159000000101e+01 -2.338144230423112546e+01 -2.363247869820406066e+01 -1.449922594221459526e+01
-1.989499999999999957e+01 0.000000000000000000e+00 -1.901688159000000056e+01 -2.336944230423112501e+01 -2.362047869820406021e+01 -1.448722594221459481e+01
-1.988200000000000145e+01 0.000000000000000000e+00 -1.900388159000000243e+01 -2.335644230423112688e+01 -2.360747869820406208e+01 -1.447422594221459669e+01
-1.987000000000000099e+01 0.000000000000000000e+00 -1.899188159000000198e+01 -2.334444230423112643e+01 -2.359547869820406163e+01 -1.446222594221459623e+01
-1.985699999999999932e+01 0.000000000000000000e+00 -1.897888159000000030e+01 -2.333144230423112475e+01 -2.358247869820405995e+01 -1.444922594221459455e+01
-1.984499999999999886e+01 0.000000000000000000e+00 -1.896688158999999985e+01 -2.331944230423112430e+01 -2.357047869820405950e+01 -1.443722594221459410e+01
-1.983200000000000074e+01 0.000000000000000000e+00 -1.895388159000000172e+01 -2.330644230423112617e+01 -2.355747869820406137e+01 -1.442422594221459597e+01
-1.981899999999999906e+01 0.000000000000000000e+00 -1.894088159000000005e+01 -2.329344230423112450e+01 -2.354447869820405970e+01 -1.441122594221459430e+01
-1.980699999999999861e+01 0.000000000000000000e+00 -1.892888158999999959e+01 -2.328144230423112404e+01 -2.353247869820405924e+01 -1.439922594221459384e+01
-1.979400000000000048e+01 0.000000000000000000e+00 -1.891588159000000147e+01 -2.326844230423112592e+01 -2.351947869820406112e+01 -1.438622594221459572e+01
-1.978200000000000003e+01 0.000000000000000000e+00 -1.890388159000000101e+01 -2.325644230423112546e+01 -2.350747869820406066e+01 -1.437422594221459526e+01
-1.976899999999999835e+01 0.000000000000000000e+00 -1.889088158999999933e+01 -2.324344230423112379e+01 -2.349447869820405899e+01 -1.436122594221459359e+01
-1.975700000000000145e+01 0.000000000000000000e+00 -1.887888159000000243e+01 -2.323144230423112688e+01 -2.348247869820406208e+01 -1.434922594221459669e+01
-1.974399999999999977e+01 0.000000000000000000e+00 -1.886588159000000076e+01 -2.321844230423112521e+01 -2.346947869820406041e+01 -1.433622594221459501e+01
-1.973100000000000165e+01 0.000000000000000000e+00 -1.885288159000000263e+01 -2.320544230423112708e+01 -2.345647869820406228e+01 -1.432322594221459688e+01
