# E_raw(eV)  DOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-9.577999999999999403e+00 1.526000000000000023e+00 -9.048593409999998727e+00 -1.449233997477950453e+01 -1.373945695176216830e+01 -4.619868199370894324e+00
-9.564999999999999503e+00 1.302999999999999936e+00 -9.035593409999998826e+00 -1.447933997477950641e+01 -1.372645695176216663e+01 -4.606868199370894423e+00
-9.553000000000000824e+00 1.004999999999999893e+00 -9.023593410000000148e+00 -1.446733997477950595e+01 -1.371445695176216972e+01 -4.594868199370895745e+00
-9.539999999999999147e+00 6.916999999999999815e-01 -9.010593409999998471e+00 -1.445433997477950427e+01 -1.370145695176216805e+01 -4.581868199370894068e+00
-9.528000000000000469e+00 4.227000000000000202e-01 -8.998593409999999793e+00 -1.444233997477950737e+01 -1.368945695176216759e+01 -4.569868199370895390e+00
-9.515000000000000568e+00 2.285000000000000087e-01 -8.985593409999999892e+00 -1.442933997477950570e+01 -1.367645695176216947e+01 -4.556868199370895489e+00
-9.502000000000000668e+00 1.091000000000000025e-01 -8.972593409999999992e+00 -1.441633997477950757e+01 -1.366345695176216779e+01 -4.543868199370895589e+00
-9.490000000000000213e+00 4.603999999999999759e-02 -8.960593409999999537e+00 -1.440433997477950712e+01 -1.365145695176216734e+01 -4.531868199370895134e+00
-9.477000000000000313e+00 1.720000000000000001e-02 -8.947593409999999636e+00 -1.439133997477950544e+01 -1.363845695176216921e+01 -4.518868199370895233e+00
-9.464999999999999858e+00 5.984999999999999869e-03 -8.935593409999999182e+00 -1.437933997477950498e+01 -1.362645695176216876e+01 -4.506868199370894779e+00
-9.451999999999999957e+00 3.067999999999999981e-03 -8.922593409999999281e+00 -1.436633997477950686e+01 -1.361345695176216708e+01 -4.493868199370894878e+00
-9.439999999999999503e+00 5.446999999999999585e-03 -8.910593409999998826e+00 -1.435433997477950641e+01 -1.360145695176216663e+01 -4.481868199370894423e+00
-9.426999999999999602e+00 1.559999999999999928e-02 -8.897593409999998926e+00 -1.434133997477950473e+01 -1.358845695176216850e+01 -4.468868199370894523e+00
-9.413999999999999702e+00 4.218999999999999834e-02 -8.884593409999999025e+00 -1.432833997477950660e+01 -1.357545695176216682e+01 -4.455868199370894622e+00
-9.401999999999999247e+00 1.011999999999999983e-01 -8.872593409999998570e+00 -1.431633997477950615e+01 -1.356345695176216637e+01 -4.443868199370894168e+00
-9.388999999999999346e+00 2.147000000000000020e-01 -8.859593409999998670e+00 -1.430333997477950447e+01 -1.355045695176216825e+01 -4.430868199370894267e+00
-9.377000000000000668e+00 4.028999999999999804e-01 -8.847593409999999992e+00 -1.429133997477950757e+01 -1.353845695176216779e+01 -4.418868199370895589e+00
-9.364000000000000767e+00 6.713999999999999968e-01 -8.834593410000000091e+00 -1.427833997477950589e+01 -1.352545695176216967e+01 -4.405868199370895688e+00
-9.352000000000000313e+00 1.002000000000000002e+00 -8.822593409999999636e+00 -1.426633997477950544e+01 -1.351345695176216921e+01 -4.393868199370895233e+00
-9.339000000000000412e+00 1.364000000000000101e+00 -8.809593409999999736e+00 -1.425333997477950732e+01 -1.350045695176216753e+01 -4.380868199370895333e+00
-9.326000000000000512e+00 1.752000000000000002e+00 -8.796593409999999835e+00 -1.424033997477950564e+01 -1.348745695176216941e+01 -4.367868199370895432e+00
-9.314000000000000057e+00 2.234999999999999876e+00 -8.784593409999999380e+00 -1.422833997477950518e+01 -1.347545695176216896e+01 -4.355868199370894978e+00
-9.301000000000000156e+00 2.976999999999999869e+00 -8.771593409999999480e+00 -1.421533997477950706e+01 -1.346245695176216728e+01 -4.342868199370895077e+00
-9.288999999999999702e+00 4.171000000000000263e+00 -8.759593409999999025e+00 -1.420333997477950660e+01 -1.345045695176216682e+01 -4.330868199370894622e+00
-9.275999999999999801e+00 5.905999999999999694e+00 -8.746593409999999125e+00 -1.419033997477950493e+01 -1.343745695176216870e+01 -4.317868199370894722e+00
-9.262999999999999901e+00 8.022000000000000242e+00 -8.733593409999999224e+00 -1.417733997477950680e+01 -1.342445695176216702e+01 -4.304868199370894821e+00
-9.250999999999999446e+00 1.008000000000000007e+01 -8.721593409999998769e+00 -1.416533997477950635e+01 -1.341245695176216657e+01 -4.292868199370894366e+00
-9.237999999999999545e+00 1.150000000000000000e+01 -8.708593409999998869e+00 -1.415233997477950467e+01 -1.339945695176216844e+01 -4.279868199370894466e+00
-9.226000000000000867e+00 1.183000000000000007e+01 -8.696593410000000191e+00 -1.414033997477950777e+01 -1.338745695176216799e+01 -4.267868199370895788e+00
-9.212999999999999190e+00 1.092999999999999972e+01 -8.683593409999998514e+00 -1.412733997477950609e+01 -1.337445695176216631e+01 -4.254868199370894111e+00
-9.201000000000000512e+00 9.083999999999999631e+00 -8.671593409999999835e+00 -1.411533997477950564e+01 -1.336245695176216941e+01 -4.242868199370895432e+00
-9.188000000000000611e+00 6.794999999999999929e+00 -8.658593409999999935e+00 -1.410233997477950751e+01 -1.334945695176216773e+01 -4.229868199370895532e+00
-9.175000000000000711e+00 4.583999999999999631e+00 -8.645593410000000034e+00 -1.408933997477950584e+01 -1.333645695176216961e+01 -4.216868199370895631e+00
-9.163000000000000256e+00 2.793000000000000149e+00 -8.633593409999999579e+00 -1.407733997477950538e+01 -1.332445695176216915e+01 -4.204868199370895177e+00
-9.150000000000000355e+00 1.538999999999999924e+00 -8.620593409999999679e+00 -1.406433997477950726e+01 -1.331145695176216748e+01 -4.191868199370895276e+00
-9.137999999999999901e+00 7.667000000000000481e-01 -8.608593409999999224e+00 -1.405233997477950680e+01 -1.329945695176216702e+01 -4.179868199370894821e+00
-9.125000000000000000e+00 3.453999999999999848e-01 -8.595593409999999324e+00 -1.403933997477950513e+01 -1.328645695176216890e+01 -4.166868199370894921e+00
-9.112000000000000099e+00 1.405000000000000138e-01 -8.582593409999999423e+00 -1.402633997477950700e+01 -1.327345695176216722e+01 -4.153868199370895020e+00
-9.099999999999999645e+00 5.170999999999999902e-02 -8.570593409999998968e+00 -1.401433997477950655e+01 -1.326145695176216677e+01 -4.141868199370894565e+00
-9.086999999999999744e+00 1.796000000000000027e-02 -8.557593409999999068e+00 -1.400133997477950487e+01 -1.324845695176216864e+01 -4.128868199370894665e+00
-9.074999999999999289e+00 9.008999999999999647e-03 -8.545593409999998613e+00 -1.398933997477950442e+01 -1.323645695176216819e+01 -4.116868199370894210e+00
-9.061999999999999389e+00 1.557000000000000051e-02 -8.532593409999998713e+00 -1.397633997477950629e+01 -1.322345695176216651e+01 -4.103868199370894310e+00
-9.050000000000000711e+00 4.526999999999999774e-02 -8.520593410000000034e+00 -1.396433997477950584e+01 -1.321145695176216961e+01 -4.091868199370895631e+00
-9.037000000000000810e+00 1.257000000000000062e-01 -8.507593410000000134e+00 -1.395133997477950771e+01 -1.319845695176216793e+01 -4.078868199370895731e+00
-9.023999999999999133e+00 3.110999999999999877e-01 -8.494593409999998457e+00 -1.393833997477950604e+01 -1.318545695176216626e+01 -4.065868199370894054e+00
-9.012000000000000455e+00 6.838999999999999524e-01 -8.482593409999999778e+00 -1.392633997477950558e+01 -1.317345695176216935e+01 -4.053868199370895375e+00
-8.999000000000000554e+00 1.338000000000000078e+00 -8.469593409999999878e+00 -1.391333997477950746e+01 -1.316045695176216768e+01 -4.040868199370895475e+00
-8.987000000000000099e+00 2.338999999999999968e+00 -8.457593409999999423e+00 -1.390133997477950700e+01 -1.314845695176216722e+01 -4.028868199370895020e+00
-8.974000000000000199e+00 3.681000000000000050e+00 -8.444593409999999523e+00 -1.388833997477950533e+01 -1.313545695176216910e+01 -4.015868199370895120e+00
-8.961000000000000298e+00 5.267000000000000348e+00 -8.431593409999999622e+00 -1.387533997477950720e+01 -1.312245695176216742e+01 -4.002868199370895219e+00
-8.948999999999999844e+00 6.953999999999999737e+00 -8.419593409999999167e+00 -1.386333997477950675e+01 -1.311045695176216697e+01 -3.990868199370894764e+00
-8.935999999999999943e+00 8.618000000000000327e+00 -8.406593409999999267e+00 -1.385033997477950507e+01 -1.309745695176216884e+01 -3.977868199370894864e+00
-8.923999999999999488e+00 1.017999999999999972e+01 -8.394593409999998812e+00 -1.383833997477950462e+01 -1.308545695176216839e+01 -3.965868199370894409e+00
-8.910999999999999588e+00 1.153999999999999915e+01 -8.381593409999998912e+00 -1.382533997477950649e+01 -1.307245695176216671e+01 -3.952868199370894509e+00
-8.898999999999999133e+00 1.249000000000000021e+01 -8.369593409999998457e+00 -1.381333997477950604e+01 -1.306045695176216626e+01 -3.940868199370894054e+00
-8.885999999999999233e+00 1.273000000000000043e+01 -8.356593409999998556e+00 -1.380033997477950436e+01 -1.304745695176216813e+01 -3.927868199370894153e+00
-8.872999999999999332e+00 1.200999999999999979e+01 -8.343593409999998656e+00 -1.378733997477950624e+01 -1.303445695176216645e+01 -3.914868199370894253e+00
-8.861000000000000654e+00 1.034999999999999964e+01 -8.331593409999999977e+00 -1.377533997477950578e+01 -1.302245695176216955e+01 -3.902868199370895574e+00
-8.848000000000000753e+00 8.067999999999999616e+00 -8.318593410000000077e+00 -1.376233997477950766e+01 -1.300945695176216788e+01 -3.889868199370895674e+00
-8.836000000000000298e+00 5.701999999999999957e+00 -8.306593409999999622e+00 -1.375033997477950720e+01 -1.299745695176216742e+01 -3.877868199370895219e+00
-8.823000000000000398e+00 3.759999999999999787e+00 -8.293593409999999722e+00 -1.373733997477950552e+01 -1.298445695176216930e+01 -3.864868199370895319e+00
-8.810000000000000497e+00 2.575000000000000178e+00 -8.280593409999999821e+00 -1.372433997477950740e+01 -1.297145695176216762e+01 -3.851868199370895418e+00
-8.798000000000000043e+00 2.267999999999999794e+00 -8.268593409999999366e+00 -1.371233997477950695e+01 -1.295945695176216717e+01 -3.839868199370894963e+00
-8.785000000000000142e+00 2.806999999999999940e+00 -8.255593409999999466e+00 -1.369933997477950527e+01 -1.294645695176216904e+01 -3.826868199370895063e+00
-8.772999999999999687e+00 4.046000000000000263e+00 -8.243593409999999011e+00 -1.368733997477950481e+01 -1.293445695176216859e+01 -3.814868199370894608e+00
-8.759999999999999787e+00 5.735000000000000320e+00 -8.230593409999999110e+00 -1.367433997477950669e+01 -1.292145695176216691e+01 -3.801868199370894708e+00
-8.747999999999999332e+00 7.528999999999999915e+00 -8.218593409999998656e+00 -1.366233997477950624e+01 -1.290945695176216645e+01 -3.789868199370894253e+00
-8.734999999999999432e+00 9.051000000000000156e+00 -8.205593409999998755e+00 -1.364933997477950456e+01 -1.289645695176216833e+01 -3.776868199370894352e+00
-8.721999999999999531e+00 1.001999999999999957e+01 -8.192593409999998855e+00 -1.363633997477950643e+01 -1.288345695176216665e+01 -3.763868199370894452e+00
-8.710000000000000853e+00 1.034999999999999964e+01 -8.180593410000000176e+00 -1.362433997477950598e+01 -1.287145695176216975e+01 -3.751868199370895773e+00
-8.696999999999999176e+00 1.016000000000000014e+01 -8.167593409999998499e+00 -1.361133997477950430e+01 -1.285845695176216807e+01 -3.738868199370894096e+00
-8.685000000000000497e+00 9.663000000000000256e+00 -8.155593409999999821e+00 -1.359933997477950740e+01 -1.284645695176216762e+01 -3.726868199370895418e+00
-8.672000000000000597e+00 8.997999999999999332e+00 -8.142593409999999921e+00 -1.358633997477950572e+01 -1.283345695176216950e+01 -3.713868199370895518e+00
-8.660000000000000142e+00 8.205000000000000071e+00 -8.130593409999999466e+00 -1.357433997477950527e+01 -1.282145695176216904e+01 -3.701868199370895063e+00
-8.647000000000000242e+00 7.293000000000000149e+00 -8.117593409999999565e+00 -1.356133997477950714e+01 -1.280845695176216736e+01 -3.688868199370895162e+00
-8.634000000000000341e+00 6.350999999999999979e+00 -8.104593409999999665e+00 -1.354833997477950547e+01 -1.279545695176216924e+01 -3.675868199370895262e+00
-8.621999999999999886e+00 5.570000000000000284e+00 -8.092593409999999210e+00 -1.353633997477950501e+01 -1.278345695176216879e+01 -3.663868199370894807e+00
-8.608999999999999986e+00 5.133000000000000007e+00 -8.079593409999999309e+00 -1.352333997477950689e+01 -1.277045695176216711e+01 -3.650868199370894907e+00
-8.596999999999999531e+00 5.086999999999999744e+00 -8.067593409999998855e+00 -1.351133997477950643e+01 -1.275845695176216665e+01 -3.638868199370894452e+00
-8.583999999999999631e+00 5.291000000000000369e+00 -8.054593409999998954e+00 -1.349833997477950476e+01 -1.274545695176216853e+01 -3.625868199370894551e+00
-8.570999999999999730e+00 5.500000000000000000e+00 -8.041593409999999054e+00 -1.348533997477950663e+01 -1.273245695176216685e+01 -3.612868199370894651e+00
-8.558999999999999275e+00 5.522000000000000242e+00 -8.029593409999998599e+00 -1.347333997477950618e+01 -1.272045695176216640e+01 -3.600868199370894196e+00
-8.545999999999999375e+00 5.349000000000000199e+00 -8.016593409999998698e+00 -1.346033997477950450e+01 -1.270745695176216827e+01 -3.587868199370894295e+00
-8.534000000000000696e+00 5.179999999999999716e+00 -8.004593410000000020e+00 -1.344833997477950760e+01 -1.269545695176216782e+01 -3.575868199370895617e+00
-8.521000000000000796e+00 5.317000000000000171e+00 -7.991593410000001008e+00 -1.343533997477950592e+01 -1.268245695176216969e+01 -3.562868199370895717e+00
-8.509000000000000341e+00 5.975999999999999979e+00 -7.979593410000000553e+00 -1.342333997477950547e+01 -1.267045695176216924e+01 -3.550868199370895262e+00
-8.496000000000000441e+00 7.131000000000000227e+00 -7.966593410000000652e+00 -1.341033997477950734e+01 -1.265745695176216756e+01 -3.537868199370895361e+00
-8.483000000000000540e+00 8.481999999999999318e+00 -7.953593410000000752e+00 -1.339733997477950567e+01 -1.264445695176216944e+01 -3.524868199370895461e+00
-8.471000000000000085e+00 9.590999999999999304e+00 -7.941593410000000297e+00 -1.338533997477950521e+01 -1.263245695176216898e+01 -3.512868199370895006e+00
-8.458000000000000185e+00 1.011999999999999922e+01 -7.928593410000000397e+00 -1.337233997477950709e+01 -1.261945695176216731e+01 -3.499868199370895105e+00
-8.445999999999999730e+00 1.000999999999999979e+01 -7.916593409999999942e+00 -1.336033997477950663e+01 -1.260745695176216685e+01 -3.487868199370894651e+00
-8.432999999999999829e+00 9.464999999999999858e+00 -7.903593410000000041e+00 -1.334733997477950496e+01 -1.259445695176216873e+01 -3.474868199370894750e+00
-8.419999999999999929e+00 8.851000000000000867e+00 -7.890593410000000141e+00 -1.333433997477950683e+01 -1.258145695176216705e+01 -3.461868199370894850e+00
-8.407999999999999474e+00 8.448999999999999844e+00 -7.878593409999999686e+00 -1.332233997477950638e+01 -1.256945695176216660e+01 -3.449868199370894395e+00
-8.394999999999999574e+00 8.337999999999999190e+00 -7.865593409999999785e+00 -1.330933997477950470e+01 -1.255645695176216847e+01 -3.436868199370894494e+00
-8.382999999999999119e+00 8.381000000000000227e+00 -7.853593409999999331e+00 -1.329733997477950425e+01 -1.254445695176216802e+01 -3.424868199370894040e+00
-8.369999999999999218e+00 8.339000000000000412e+00 -7.840593409999999430e+00 -1.328433997477950612e+01 -1.253145695176216634e+01 -3.411868199370894139e+00
-8.358000000000000540e+00 8.032000000000000028e+00 -7.828593410000000752e+00 -1.327233997477950567e+01 -1.251945695176216944e+01 -3.399868199370895461e+00
-8.345000000000000639e+00 7.456999999999999851e+00 -7.815593410000000851e+00 -1.325933997477950754e+01 -1.250645695176216776e+01 -3.386868199370895560e+00
-8.332000000000000739e+00 6.772999999999999687e+00 -7.802593410000000951e+00 -1.324633997477950587e+01 -1.249345695176216964e+01 -3.373868199370895660e+00
-8.320000000000000284e+00 6.158000000000000362e+00 -7.790593410000000496e+00 -1.323433997477950541e+01 -1.248145695176216918e+01 -3.361868199370895205e+00
-8.307000000000000384e+00 5.668999999999999595e+00 -7.777593410000000596e+00 -1.322133997477950729e+01 -1.246845695176216751e+01 -3.348868199370895304e+00
-8.294999999999999929e+00 5.206999999999999851e+00 -7.765593410000000141e+00 -1.320933997477950683e+01 -1.245645695176216705e+01 -3.336868199370894850e+00
-8.282000000000000028e+00 4.615999999999999659e+00 -7.752593410000000240e+00 -1.319633997477950516e+01 -1.244345695176216893e+01 -3.323868199370894949e+00
-8.269000000000000128e+00 3.822999999999999954e+00 -7.739593410000000340e+00 -1.318333997477950703e+01 -1.243045695176216725e+01 -3.310868199370895049e+00
-8.256999999999999673e+00 2.892999999999999794e+00 -7.727593409999999885e+00 -1.317133997477950658e+01 -1.241845695176216680e+01 -3.298868199370894594e+00
-8.243999999999999773e+00 1.989999999999999991e+00 -7.714593409999999984e+00 -1.315833997477950490e+01 -1.240545695176216867e+01 -3.285868199370894693e+00
-8.231999999999999318e+00 1.280999999999999917e+00 -7.702593409999999530e+00 -1.314633997477950444e+01 -1.239345695176216822e+01 -3.273868199370894239e+00
-8.218999999999999417e+00 8.789000000000000146e-01 -7.689593409999999629e+00 -1.313333997477950632e+01 -1.238045695176216654e+01 -3.260868199370894338e+00
-8.207000000000000739e+00 8.334000000000000297e-01 -7.677593410000000951e+00 -1.312133997477950587e+01 -1.236845695176216964e+01 -3.248868199370895660e+00
-8.194000000000000838e+00 1.163000000000000034e+00 -7.664593410000001050e+00 -1.310833997477950774e+01 -1.235545695176216796e+01 -3.235868199370895759e+00
